datestr,coin_id,symbol,count,net_sentiment,positive_sentiment,positive_sentiment_weighted,neutral_sentiment,negative_sentiment,negative_sentiment_weighted,net_sentiment_weighted,total_tweets_weight
2020-10-21,cardano,ADA,5,0,0,0.0,5,0,0.0,0.0,36.22502118484815
2020-10-22,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2020-10-23,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2020-10-24,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2020-10-26,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-10-27,cardano,ADA,4,0,0,0.0,4,0,0.0,0.0,28.98001694787852
2020-10-28,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2020-10-29,cardano,ADA,5,1,1,7.24500423696963,4,0,0.0,7.24500423696963,36.22502118484815
2020-10-30,cardano,ADA,8,1,1,7.24500423696963,7,0,0.0,7.24500423696963,57.960033895757036
2020-11-02,cardano,ADA,6,2,2,14.49000847393926,4,0,0.0,14.49000847393926,43.47002542181778
2020-11-03,cardano,ADA,6,2,2,14.49000847393926,4,0,0.0,14.49000847393926,43.47002542181778
2020-11-04,cardano,ADA,6,0,0,0.0,6,0,0.0,0.0,43.47002542181778
2020-11-05,cardano,ADA,5,3,3,21.73501271090889,2,0,0.0,21.73501271090889,36.22502118484815
2020-11-06,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2020-11-07,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-11-09,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2020-11-10,cardano,ADA,6,2,2,14.49000847393926,4,0,0.0,14.49000847393926,43.47002542181778
2020-11-11,cardano,ADA,5,2,2,14.49000847393926,3,0,0.0,14.49000847393926,36.22502118484815
2020-11-12,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2020-11-13,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2020-11-16,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-11-17,cardano,ADA,5,-1,0,0.0,4,1,7.24500423696963,-7.24500423696963,36.22502118484815
2020-11-18,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2020-11-19,cardano,ADA,4,-1,0,0.0,3,1,7.24500423696963,-7.24500423696963,28.98001694787852
2020-11-20,cardano,ADA,2,-1,0,0.0,1,1,7.24500423696963,-7.24500423696963,14.49000847393926
2020-11-23,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2020-11-24,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2020-11-25,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2020-11-26,cardano,ADA,8,2,2,14.49000847393926,6,0,0.0,14.49000847393926,57.960033895757036
2020-11-27,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2020-11-30,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2020-12-01,cardano,ADA,7,-1,0,0.0,6,1,7.24500423696963,-7.24500423696963,50.71502965878741
2020-12-02,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2020-12-03,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2020-12-04,cardano,ADA,5,1,1,7.24500423696963,4,0,0.0,7.24500423696963,36.22502118484815
2020-12-05,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2020-12-07,cardano,ADA,5,1,1,7.24500423696963,4,0,0.0,7.24500423696963,36.22502118484815
2020-12-08,cardano,ADA,3,3,3,21.73501271090889,0,0,0.0,21.73501271090889,21.73501271090889
2020-12-09,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2020-12-10,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2020-12-11,cardano,ADA,4,2,2,14.49000847393926,2,0,0.0,14.49000847393926,28.98001694787852
2020-12-12,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2020-12-13,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2020-12-14,cardano,ADA,4,2,2,14.49000847393926,2,0,0.0,14.49000847393926,28.98001694787852
2020-12-15,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2020-12-16,cardano,ADA,2,2,2,14.49000847393926,0,0,0.0,14.49000847393926,14.49000847393926
2020-12-17,cardano,ADA,6,3,3,21.73501271090889,3,0,0.0,21.73501271090889,43.47002542181778
2020-12-18,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2020-12-19,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-12-21,cardano,ADA,5,2,2,14.49000847393926,3,0,0.0,14.49000847393926,36.22502118484815
2020-12-22,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-12-23,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2020-12-24,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-12-25,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-12-26,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-12-28,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2020-12-29,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2020-12-30,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2020-12-31,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-01-01,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-04,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-05,cardano,ADA,2,2,2,14.49000847393926,0,0,0.0,14.49000847393926,14.49000847393926
2021-01-06,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-01-07,cardano,ADA,2,2,2,14.49000847393926,0,0,0.0,14.49000847393926,14.49000847393926
2021-01-08,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-01-09,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-11,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-01-12,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-01-13,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-15,cardano,ADA,4,3,3,21.73501271090889,1,0,0.0,21.73501271090889,28.98001694787852
2021-01-18,cardano,ADA,5,2,2,14.49000847393926,3,0,0.0,14.49000847393926,36.22502118484815
2021-01-19,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-01-20,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-01-21,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-22,cardano,ADA,6,0,0,0.0,6,0,0.0,0.0,43.47002542181778
2021-01-25,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-26,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-01-27,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-01-28,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-01-29,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-30,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-01-31,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-02-01,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-02-02,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-02-03,cardano,ADA,2,2,2,14.49000847393926,0,0,0.0,14.49000847393926,14.49000847393926
2021-02-04,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2021-02-05,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2021-02-06,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-02-07,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-02-08,cardano,ADA,4,2,2,14.49000847393926,2,0,0.0,14.49000847393926,28.98001694787852
2021-02-09,cardano,ADA,5,2,3,21.73501271090889,1,1,7.24500423696963,14.49000847393926,36.22502118484815
2021-02-10,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-02-11,cardano,ADA,5,2,2,14.49000847393926,3,0,0.0,14.49000847393926,36.22502118484815
2021-02-12,cardano,ADA,5,2,2,14.49000847393926,3,0,0.0,14.49000847393926,36.22502118484815
2021-02-13,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2021-02-14,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-02-15,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2021-02-16,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-02-17,cardano,ADA,6,2,2,14.49000847393926,4,0,0.0,14.49000847393926,43.47002542181778
2021-02-18,cardano,ADA,9,3,3,21.73501271090889,6,0,0.0,21.73501271090889,65.20503813272667
2021-02-19,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-02-20,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-02-21,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-02-22,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-02-23,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-02-24,cardano,ADA,6,3,3,21.73501271090889,3,0,0.0,21.73501271090889,43.47002542181778
2021-02-25,cardano,ADA,7,2,3,21.73501271090889,3,1,7.24500423696963,14.49000847393926,50.71502965878741
2021-02-26,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-02-27,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-02-28,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-03-01,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-03-02,cardano,ADA,6,2,2,14.49000847393926,4,0,0.0,14.49000847393926,43.47002542181778
2021-03-03,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-03-04,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-03-05,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-03-06,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-03-08,cardano,ADA,5,0,0,0.0,5,0,0.0,0.0,36.22502118484815
2021-03-09,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-03-10,cardano,ADA,3,-2,0,0.0,1,2,14.49000847393926,-14.49000847393926,21.73501271090889
2021-03-11,cardano,ADA,2,-1,0,0.0,1,1,7.24500423696963,-7.24500423696963,14.49000847393926
2021-03-12,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-03-15,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-03-16,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-03-18,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-03-19,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-03-22,cardano,ADA,5,0,0,0.0,5,0,0.0,0.0,36.22502118484815
2021-03-23,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-03-24,cardano,ADA,5,1,1,7.24500423696963,4,0,0.0,7.24500423696963,36.22502118484815
2021-03-25,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-03-26,cardano,ADA,5,0,1,7.24500423696963,3,1,7.24500423696963,0.0,36.22502118484815
2021-03-30,cardano,ADA,2,-1,0,0.0,1,1,7.24500423696963,-7.24500423696963,14.49000847393926
2021-03-31,cardano,ADA,4,4,4,28.98001694787852,0,0,0.0,28.98001694787852,28.98001694787852
2021-04-01,cardano,ADA,1,-1,0,0.0,0,1,7.24500423696963,-7.24500423696963,7.24500423696963
2021-04-02,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-04-06,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-04-08,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-04-09,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-04-15,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-04-16,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-04-20,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-04-23,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-04-26,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-04-27,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-04-29,cardano,ADA,8,3,3,21.73501271090889,5,0,0.0,21.73501271090889,57.960033895757036
2021-04-30,cardano,ADA,4,2,2,14.49000847393926,2,0,0.0,14.49000847393926,28.98001694787852
2021-05-05,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-05-06,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-05-07,cardano,ADA,8,0,1,7.24500423696963,6,1,7.24500423696963,0.0,57.960033895757036
2021-05-11,cardano,ADA,3,1,2,14.49000847393926,0,1,7.24500423696963,7.24500423696963,21.73501271090889
2021-05-14,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-05-15,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-05-16,cardano,ADA,19,8,9,65.20503813272667,9,1,7.24500423696963,57.960033895757036,137.655080502423
2021-05-17,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-05-18,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-05-19,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-05-20,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-05-21,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-05-23,cardano,ADA,10,4,4,28.98001694787852,6,0,0.0,28.98001694787852,72.4500423696963
2021-05-26,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-05-27,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-05-28,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-05-30,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-05-31,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-06-02,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-06-03,cardano,ADA,13,1,1,7.24500423696963,12,0,0.0,7.24500423696963,94.18505508060521
2021-06-04,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-06-07,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-06-08,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-06-09,cardano,ADA,6,1,1,7.24500423696963,5,0,0.0,7.24500423696963,43.47002542181778
2021-06-10,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-06-11,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-06-12,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-06-14,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-06-16,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-06-18,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-06-24,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-06-25,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-06-28,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-06-29,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-06-30,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-02,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-05,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-06,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-09,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-07-12,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-07-13,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-07-14,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-07-15,cardano,ADA,5,1,1,7.24500423696963,4,0,0.0,7.24500423696963,36.22502118484815
2021-07-16,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-07-19,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-07-20,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-22,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-07-23,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-24,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-26,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-07-28,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-29,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-07-30,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-08-06,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-08-09,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-08-11,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-08-12,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-08-13,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-08-14,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-08-16,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-08-17,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-08-18,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-08-19,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-08-20,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-08-24,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-08-25,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-08-26,cardano,ADA,5,0,0,0.0,5,0,0.0,0.0,36.22502118484815
2021-08-27,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-08-28,cardano,ADA,6,0,0,0.0,6,0,0.0,0.0,43.47002542181778
2021-08-29,cardano,ADA,7,2,2,14.49000847393926,5,0,0.0,14.49000847393926,50.71502965878741
2021-08-30,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-08-31,cardano,ADA,11,1,2,14.49000847393926,8,1,7.24500423696963,7.24500423696963,79.69504660666594
2021-09-01,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-09-04,cardano,ADA,8,1,1,7.24500423696963,7,0,0.0,7.24500423696963,57.960033895757036
2021-09-05,cardano,ADA,23,-1,0,0.0,22,1,7.24500423696963,-7.24500423696963,166.63509745030154
2021-09-06,cardano,ADA,5,0,0,0.0,5,0,0.0,0.0,36.22502118484815
2021-09-07,cardano,ADA,9,4,4,28.98001694787852,5,0,0.0,28.98001694787852,65.20503813272667
2021-09-09,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-09-12,cardano,ADA,10,4,5,36.22502118484815,4,1,7.24500423696963,28.98001694787852,72.4500423696963
2021-09-13,cardano,ADA,2,2,2,14.49000847393926,0,0,0.0,14.49000847393926,14.49000847393926
2021-09-14,cardano,ADA,7,3,4,28.98001694787852,2,1,7.24500423696963,21.73501271090889,50.71502965878741
2021-09-15,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-09-16,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-09-17,cardano,ADA,5,2,2,14.49000847393926,3,0,0.0,14.49000847393926,36.22502118484815
2021-09-18,cardano,ADA,5,2,2,14.49000847393926,3,0,0.0,14.49000847393926,36.22502118484815
2021-09-21,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-09-22,cardano,ADA,6,3,3,21.73501271090889,3,0,0.0,21.73501271090889,43.47002542181778
2021-09-23,cardano,ADA,8,2,2,14.49000847393926,6,0,0.0,14.49000847393926,57.960033895757036
2021-09-24,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-09-25,cardano,ADA,42,20,20,144.90008473939264,22,0,0.0,144.90008473939264,304.2901779527246
2021-09-26,cardano,ADA,16,9,9,65.20503813272667,7,0,0.0,65.20503813272667,115.92006779151411
2021-09-27,cardano,ADA,6,4,4,28.98001694787852,2,0,0.0,28.98001694787852,43.47002542181778
2021-09-28,cardano,ADA,3,2,2,14.49000847393926,1,0,0.0,14.49000847393926,21.73501271090889
2021-09-29,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-09-30,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-10-01,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-10-04,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-10-05,cardano,ADA,4,3,3,21.73501271090889,1,0,0.0,21.73501271090889,28.98001694787852
2021-10-06,cardano,ADA,2,2,2,14.49000847393926,0,0,0.0,14.49000847393926,14.49000847393926
2021-10-07,cardano,ADA,6,-1,0,0.0,5,1,7.24500423696963,-7.24500423696963,43.47002542181778
2021-10-09,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-10-10,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-10-11,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-10-12,cardano,ADA,4,0,0,0.0,4,0,0.0,0.0,28.98001694787852
2021-10-13,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-10-14,cardano,ADA,1,1,1,7.24500423696963,0,0,0.0,7.24500423696963,7.24500423696963
2021-10-15,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-10-19,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-10-20,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-10-21,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-10-22,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2021-10-23,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-10-25,cardano,ADA,4,1,1,7.24500423696963,3,0,0.0,7.24500423696963,28.98001694787852
2021-10-26,cardano,ADA,4,0,0,0.0,4,0,0.0,0.0,28.98001694787852
2021-10-27,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-10-28,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-10-29,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-11-01,cardano,ADA,2,1,1,7.24500423696963,1,0,0.0,7.24500423696963,14.49000847393926
2021-11-02,cardano,ADA,5,3,3,21.73501271090889,2,0,0.0,21.73501271090889,36.22502118484815
2021-11-03,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-11-05,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-11-06,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-11-10,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-11-12,cardano,ADA,2,2,2,14.49000847393926,0,0,0.0,14.49000847393926,14.49000847393926
2021-11-19,cardano,ADA,3,0,0,0.0,3,0,0.0,0.0,21.73501271090889
2021-11-23,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-11-24,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-11-25,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-11-26,cardano,ADA,2,0,0,0.0,2,0,0.0,0.0,14.49000847393926
2021-11-29,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-12-01,cardano,ADA,3,1,1,7.24500423696963,2,0,0.0,7.24500423696963,21.73501271090889
2021-12-03,cardano,ADA,5,0,0,0.0,5,0,0.0,0.0,36.22502118484815
2021-12-04,cardano,ADA,1,0,0,0.0,1,0,0.0,0.0,7.24500423696963
2021-12-06,cardano,ADA,4,1,2,14.49000847393926,1,1,7.24500423696963,7.24500423696963,28.98001694787852
